entity_id,entity_name,entity_type,registration_number,registration_date,registration_age_days,jurisdiction,jurisdiction_risk,sector,sector_risk,ubo_name,ubo_nationality,ubo_count,ubo_disclosed,ubo_pep_flag,ubo_sanctions_flag,entity_sanctions_flag,worldcheck_hit,shell_company_flag,complex_structure_flag,num_subsidiaries,layering_depth,adverse_media_flag,adverse_media_count,annual_turnover_cr,declared_income_cr,income_turnover_gap,dormant_flag,director_name,multi_directorship_flag,director_company_count,docs_complete,rule_risk_score,sar_label,jurisdiction_risk_enc,sector_risk_enc,entity_type_enc,reg_age_years,ubo_opacity_score,structure_complexity,financial_opacity,alert_signal_count,ml_risk_score,ml_risk_tier,ml_alert
ENT00083,Sharma Trading Ltd,LLP,REG552733,2019-05-30,2527,Seychelles,High,Healthcare,Low,Rajesh Iyer,UAE,4,1,0,1,0,1,1,0,13,3,0,0,465.08,153.12,5.72,0,Wei Iyer,0,1,0,100,1,0,1,0,6.92,30,58.19528664807629,1.9050881545350582,3,100.0,High,1
ENT00084,Singh Consulting LLP,LLP,REG884655,2021-01-06,1940,Seychelles,High,IT Services,Low,Priya Patel,UAE,6,0,0,0,0,0,1,0,19,5,1,9,222.76,47.87,79.15,0,Arun Al-Farsi,1,7,0,100,1,0,1,0,5.32,40,69.97866136776994,4.383899879055562,4,100.0,High,1
ENT00085,Iyer Capital Ltd,Trust,REG163592,2012-09-20,4970,Cayman Islands,High,Arms & Defense,High,John Patel,Cayman,3,0,0,0,0,0,0,0,11,5,0,0,148.08,18.09,93.81,0,Priya Singh,0,2,1,75,1,0,0,5,13.62,40,37.42453324894,4.551874888929868,0,100.0,High,1
ENT00086,Nair Capital LLP,Trust,REG967949,2013-08-24,4632,Germany,Low,IT Services,Low,Deepika Iyer,Indian,2,1,0,0,0,0,0,0,3,2,0,0,108.86,24.63,34.97,0,Rajesh Patel,0,2,1,0,0,1,1,5,12.69,0,16.931471805599454,3.5826852577075323,0,0.0,Low,0
ENT00087,Chen Group LLP,LLP,REG762892,2014-04-15,4398,Germany,Low,IT Services,Low,John Nair,Cayman,2,1,0,0,0,0,0,0,1,2,0,0,185.77,28.95,98.92,0,Rajesh Patel,0,1,1,0,0,1,1,0,12.05,0,13.465735902799727,4.604369865817322,0,0.0,Low,0
ENT00088,Reddy Trading Ltd,Public Limited,REG468725,2006-08-19,7194,UK,Low,IT Services,Low,Arun Patel,Russian,1,1,0,0,0,0,0,0,2,2,0,0,230.02,53.92,68.26,0,Fatima Mehta,0,1,1,0,0,1,1,3,19.71,0,15.49306144334055,4.237867538974276,0,0.0,Low,0
ENT00089,Patel Holdings Ltd,Partnership,REG215517,2008-09-03,6448,Dubai,Medium,Import/Export,Medium,Carlos Al-Farsi,Indian,2,1,0,0,0,0,0,0,0,1,0,0,441.16,85.81,183.73,0,Wei Patel,0,3,1,27,0,2,2,1,17.67,0,5.0,5.218895299570546,0,0.0,Low,0
ENT00090,Patel Ventures LLP,Sole Proprietor,REG132607,2021-05-08,1818,Singapore,Medium,Manufacturing,Low,Priya Reddy,Russian,1,1,0,0,0,0,0,0,0,1,0,0,51.02,5.55,34.37,0,Priya Reddy,0,2,1,15,0,2,1,4,4.98,0,5.0,3.5658640032173894,0,0.0,Low,0
ENT00091,Sharma Enterprises LLP,Private Limited,REG208551,2015-05-19,3999,Germany,Low,Logistics,Low,Rajesh Mehta,American,4,1,1,0,0,0,1,1,20,6,0,0,325.59,95.16,40.11,0,Fatima Reddy,0,1,0,70,1,1,1,2,10.96,30,100.22261218861712,3.716251400909787,3,100.0,High,1
ENT00092,Kumar Capital LLP,LLP,REG648765,2021-05-12,1814,Singapore,Medium,Hospitality,Medium,Mohammed Singh,Indian,1,1,0,0,0,0,0,0,1,2,0,0,121.26,46.06,16.92,0,Fatima Al-Farsi,0,1,1,27,0,2,2,0,4.97,0,13.465735902799727,2.8859174075467844,0,0.0,Low,0
ENT00093,Williams Enterprises Ltd,Public Limited,REG618740,2011-05-27,5452,Canada,Low,Education,Low,Sarah Al-Farsi,UAE,2,1,0,0,0,0,0,0,2,1,0,0,441.41,73.79,220.04,0,Fatima Iyer,0,2,1,0,0,1,1,3,14.94,0,10.49306144334055,5.398343680615161,0,0.0,Low,0
ENT00094,Mehta Group Ltd,Partnership,REG899156,2005-03-12,7719,Cayman Islands,High,Arms & Defense,High,John Mehta,Russian,6,0,1,0,0,0,0,1,9,4,0,0,400.65,142.35,26.4,0,John Al-Farsi,0,3,1,100,1,0,0,1,21.15,70,56.51292546497023,3.3105430133940246,1,100.0,High,1
ENT00095,Patel Consulting LLP,Sole Proprietor,REG530323,2006-05-15,7290,Seychelles,High,Logistics,Low,Fatima Patel,UAE,6,0,0,0,0,0,1,0,9,5,0,0,122.8,46.83,17.69,0,Sunita Iyer,1,12,1,80,1,0,1,4,19.97,40,66.51292546497024,2.9279886214674717,2,100.0,High,1
ENT00096,Reddy Consulting Ltd,Sole Proprietor,REG741722,2009-03-12,6258,India,Low,IT Services,Low,John Reddy,UAE,2,1,0,0,0,0,0,0,1,1,0,0,215.38,36.08,107.14,0,Arun Reddy,0,1,1,0,0,1,1,4,17.15,0,8.465735902799727,4.683426683953859,0,0.0,Low,0
ENT00097,Patel Consulting Ltd,LLP,REG622721,2007-08-29,6819,Australia,Low,Mining,High,Sarah Sharma,British,6,1,1,0,0,0,1,0,14,6,0,0,104.04,14.96,59.16,0,Wei Gupta,0,1,1,65,1,1,0,0,18.68,30,73.54025100551105,4.097007679641584,1,100.0,High,1
ENT00098,Nair Solutions LLP,Sole Proprietor,REG590037,2015-10-30,3835,UK,Low,IT Services,Low,Sunita Sharma,Cayman,2,1,0,0,0,0,0,0,0,1,0,0,196.47,25.73,119.28,0,Sunita Williams,0,2,1,0,0,1,1,4,10.51,0,5.0,4.789822358120328,0,0.0,Low,0
ENT00099,Mehta Holdings Ltd,Partnership,REG930321,2007-01-25,7035,USA,Low,Healthcare,Low,Wei Gupta,British,1,1,0,0,0,0,0,0,1,2,0,0,473.29,90.31,202.36,0,Fatima Reddy,0,1,1,0,0,1,1,1,19.27,0,13.465735902799727,5.314977807441144,0,0.0,Low,0
ENT00100,Williams Solutions Ltd,Trust,REG699600,2008-05-05,6569,Hong Kong,Medium,IT Services,Low,Carlos Al-Farsi,Russian,2,1,0,0,0,0,0,0,0,1,0,0,122.24,23.02,53.18,0,Wei Al-Farsi,0,2,1,15,0,2,1,5,18.0,0,5.0,3.992311836656949,0,0.0,Low,0
ENT00101,Chen Holdings Ltd,LLP,REG871510,2022-02-05,1545,Malta,Medium,Real Estate,Medium,Priya Williams,Russian,1,1,0,0,0,0,0,0,1,2,0,0,435.57,101.9,129.87,0,Priya Sharma,0,1,1,27,0,2,2,0,4.23,0,13.465735902799727,4.87420446406739,0,0.0,Low,0
ENT00102,Williams Enterprises LLP,Partnership,REG421139,2022-05-15,1446,UK,Low,Gambling,High,Wei Mehta,Nigerian,6,0,0,1,0,1,1,0,7,6,0,0,302.26,48.68,156.22,0,Rajesh Al-Farsi,0,3,0,100,1,1,0,1,3.96,70,70.39720770839918,5.057646098365611,3,100.0,High,1
ENT00103,Gupta Capital Ltd,Public Limited,REG222221,2015-09-09,3886,Canada,Low,Logistics,Low,Rajesh Patel,Russian,1,1,0,0,0,0,0,0,0,2,0,0,42.2,11.91,6.47,0,John Nair,0,2,1,0,0,1,1,3,10.65,0,10.0,2.010894999144726,0,0.0,Low,0
ENT00104,Mehta Capital Ltd,Trust,REG311249,2018-07-01,2860,Germany,Low,Logistics,Low,John Mehta,British,1,1,0,0,0,0,0,0,0,1,0,0,418.2,64.58,224.46,0,Rajesh Chen,0,1,1,0,0,1,1,5,7.84,0,5.0,5.418142759616385,0,0.0,Low,0
ENT00105,Chen Consulting Ltd,Private Limited,REG343957,2019-12-04,2339,Canada,Low,Real Estate,Medium,Fatima Reddy,British,2,1,0,0,0,0,0,0,2,1,0,0,63.41,24.45,9.94,0,Carlos Reddy,0,3,1,12,0,1,2,2,6.41,0,10.49306144334055,2.392425796993835,0,0.0,Low,0
ENT00106,Iyer Solutions Ltd,Partnership,REG691786,2008-08-06,6476,Australia,Low,Healthcare,Low,Wei Nair,Russian,2,1,0,0,0,0,0,0,0,1,0,0,438.89,149.76,10.39,0,Rajesh Reddy,0,2,1,0,0,1,1,1,17.74,0,5.0,2.432735777459091,0,0.0,Low,0
ENT00107,Kumar Trading LLP,Partnership,REG196693,2011-02-21,5547,Cyprus,Medium,Import/Export,Medium,Sarah Kumar,Indian,1,1,0,0,0,0,0,0,0,2,0,0,399.88,108.82,73.42,0,John Nair,0,1,1,27,0,2,2,1,15.2,0,10.0,4.309724722918476,0,0.0,Low,0
ENT00108,Mehta Trading LLP,Private Limited,REG763699,2013-03-07,4802,Japan,Low,Manufacturing,Low,Priya Williams,Cayman,1,1,0,0,0,0,0,0,3,1,0,0,161.28,48.62,15.42,0,Sunita Nair,0,2,1,0,0,1,1,2,13.16,0,11.931471805599454,2.7985001040242823,0,0.0,Low,0
ENT00109,Williams Holdings Ltd,Public Limited,REG282945,2023-07-03,1032,Panama,High,Cryptocurrency,High,Deepika Al-Farsi,Russian,5,0,0,1,0,1,1,1,6,4,0,0,408.11,137.14,3.31,0,Rajesh Kumar,1,10,0,100,1,0,0,3,2.83,70,84.72955074527657,1.4609379041156565,5,100.0,High,1
ENT00110,Sharma Enterprises Ltd,LLP,REG283459,2005-06-12,7627,Japan,Low,Logistics,Low,Fatima Patel,Russian,2,1,0,0,0,0,0,0,3,1,0,0,223.42,42.63,95.53,0,Fatima Mehta,0,1,1,0,0,1,1,0,20.9,0,11.931471805599454,4.569853840860524,0,0.0,Low,0
ENT00111,Mehta Group Ltd,Public Limited,REG267090,2020-06-05,2155,Germany,Low,IT Services,Low,Mohammed Williams,American,2,1,0,0,0,0,0,0,1,1,0,0,384.25,89.27,116.44,0,John Williams,0,1,1,0,0,1,1,3,5.9,0,8.465735902799727,4.765927564866206,0,0.0,Low,0
ENT00112,Williams Solutions LLP,Trust,REG662954,2013-03-08,4801,Cayman Islands,High,Oil & Gas Trading,High,Arun Al-Farsi,Indian,4,0,1,0,0,0,0,0,10,6,0,0,464.69,121.31,100.76,0,Wei Iyer,1,7,1,100,1,0,0,5,13.15,70,41.989476363991855,4.622617099591812,1,100.0,High,1
ENT00113,Nair Capital Ltd,Trust,REG461831,2005-07-10,7599,Japan,Low,Manufacturing,Low,Deepika Iyer,Nigerian,2,1,0,0,0,0,0,0,2,2,0,0,38.23,8.42,12.97,0,Carlos Al-Farsi,0,1,1,0,0,1,1,5,20.82,0,15.49306144334055,2.6369121732688705,0,0.0,Low,0
ENT00114,Iyer Capital LLP,Private Limited,REG858660,2017-02-13,3363,Belize,High,Oil & Gas Trading,High,Ananya Nair,Cayman,6,0,1,0,0,0,0,0,5,3,0,0,1.47,0.49,0.0,0,Deepika Reddy,1,5,1,100,1,0,0,2,9.21,70,23.958797346140273,0.0,1,100.0,High,1
ENT00115,Iyer Enterprises LLP,LLP,REG376943,2022-12-31,1216,Australia,Low,Retail,Low,Sarah Al-Farsi,Russian,1,1,0,0,0,0,0,0,1,1,0,0,343.57,86.98,82.63,0,Deepika Gupta,0,3,1,0,0,1,1,0,3.33,0,8.465735902799727,4.426402307393435,0,0.0,Low,0
ENT00116,Reddy Holdings Ltd,LLP,REG516745,2015-04-03,4045,India,Low,IT Services,Low,Rajesh Iyer,Cayman,1,1,0,0,0,0,0,0,1,2,0,0,153.85,39.24,36.13,0,Priya Mehta,0,1,1,0,0,1,1,0,11.08,0,13.465735902799727,3.6144252681889886,0,0.0,Low,0
ENT00117,Patel Capital LLP,Public Limited,REG495899,2013-08-27,4629,Australia,Low,Education,Low,Deepika Singh,Cayman,2,1,0,0,0,0,0,0,4,2,0,0,445.7,47.37,303.59,0,Sarah Williams,0,2,1,0,0,1,1,3,12.68,0,18.0471895621705,5.718966609981241,0,0.0,Low,0
ENT00118,Patel Ventures Ltd,Partnership,REG717791,2011-04-03,5506,UK,Low,IT Services,Low,Fatima Chen,UAE,2,1,0,0,0,0,0,0,2,2,0,0,442.5,141.91,16.77,0,Fatima Williams,0,2,1,0,0,1,1,1,15.08,0,15.49306144334055,2.87751164216656,0,0.0,Low,0
ENT00119,Kumar Ventures Ltd,LLP,REG160600,2022-06-15,1415,Australia,Low,Retail,Low,Sarah Chen,Cayman,2,1,0,0,0,0,0,0,3,2,0,0,189.82,47.75,46.57,0,Sarah Williams,0,1,1,0,0,1,1,0,3.88,0,16.931471805599454,3.8622023104441903,0,0.0,Low,0
ENT00120,Kumar Group LLP,Sole Proprietor,REG217327,2016-05-23,3629,USA,Low,Manufacturing,Low,Rajesh Kumar,Nigerian,5,1,0,0,0,0,1,0,11,6,0,0,301.99,60.25,121.24,0,Deepika Sharma,0,3,0,35,1,1,1,4,9.94,0,72.42453324894001,4.8059863254182105,2,100.0,High,1
ENT00121,Patel Group Ltd,Public Limited,REG994442,2023-03-06,1151,India,Low,Logistics,Low,Deepika Iyer,Russian,1,1,0,0,0,0,0,0,4,1,0,0,97.57,17.98,43.63,0,John Iyer,0,3,1,0,0,1,1,3,3.15,0,13.047189562170502,3.7984062786411785,0,0.0,Low,0
ENT00122,Williams Solutions Ltd,Sole Proprietor,REG877111,2022-05-05,1456,India,Low,Healthcare,Low,Sunita Mehta,American,2,1,0,0,0,0,0,0,0,2,0,0,236.67,54.92,71.91,0,Sunita Reddy,0,3,1,0,0,1,1,4,3.99,0,10.0,4.289225803818339,0,0.0,Low,0
ENT00123,Patel Consulting Ltd,LLP,REG448645,2017-05-27,3260,Canada,Low,Logistics,Low,Ananya Gupta,American,2,1,0,0,0,0,0,0,2,1,0,0,90.08,13.25,50.33,0,Priya Singh,0,1,1,0,0,1,1,0,8.93,0,10.49306144334055,3.9382753765722116,0,0.0,Low,0
ENT00124,Patel Capital Ltd,Private Limited,REG744731,2006-08-10,7203,Australia,Low,Healthcare,Low,Deepika Nair,British,2,1,0,0,0,0,0,0,1,2,0,0,338.83,92.58,61.09,0,Sarah Sharma,0,2,1,0,0,1,1,2,19.73,0,13.465735902799727,4.128584945376802,0,0.0,Low,0
ENT00125,Al-Farsi Solutions Ltd,Public Limited,REG397153,2005-06-02,7637,Dubai,Medium,IT Services,Low,Ananya Mehta,British,2,1,0,0,0,0,0,0,3,2,0,0,15.47,5.44,0.85,0,John Patel,0,1,1,15,0,2,1,3,20.92,0,16.931471805599454,0.6151856390902335,0,0.0,Low,0
ENT00126,Gupta Holdings Ltd,Trust,REG862674,2011-07-11,5407,UK,Low,Healthcare,Low,Arun Reddy,Indian,1,1,0,0,0,0,0,0,2,1,0,0,41.71,13.12,2.35,0,Wei Al-Farsi,0,2,1,0,0,1,1,5,14.81,0,10.49306144334055,1.208960345836975,0,0.0,Low,0
ENT00127,Iyer Consulting Ltd,Private Limited,REG650491,2017-08-06,3189,USA,Low,Manufacturing,Low,Fatima Patel,American,2,1,0,0,0,0,0,0,3,2,0,0,286.73,90.28,15.89,0,John Al-Farsi,0,3,1,0,0,1,1,2,8.74,0,16.931471805599454,2.826721730819709,0,0.0,Low,0
ENT00128,Sharma Capital LLP,Private Limited,REG161230,2006-01-07,7418,Germany,Low,Logistics,Low,Fatima Kumar,UAE,1,1,0,0,0,0,0,0,1,1,0,0,140.74,43.5,10.24,0,John Al-Farsi,0,2,1,0,0,1,1,2,20.32,0,8.465735902799727,2.419478844465545,0,0.0,Low,0
ENT00129,Al-Farsi Capital Ltd,Trust,REG869913,2019-03-30,2588,Canada,Low,Gambling,High,Priya Sharma,American,5,0,1,0,0,0,1,0,19,6,1,12,0.72,0.12,0.36,0,Sunita Singh,1,16,0,100,1,1,0,5,7.09,70,74.97866136776994,0.3074846997479606,4,100.0,High,1
ENT00130,Chen Enterprises LLP,LLP,REG758623,2016-12-08,3430,Germany,Low,Healthcare,Low,Priya Patel,Nigerian,2,1,0,0,0,0,0,0,3,2,0,0,487.25,56.49,317.78,0,Sunita Nair,0,2,1,0,0,1,1,0,9.4,0,16.931471805599454,5.7645012096909065,0,0.0,Low,0
ENT00131,Iyer Group Ltd,LLP,REG137075,2014-03-16,4428,Malta,Medium,Retail,Low,Wei Iyer,Cayman,2,1,0,0,0,0,0,0,3,2,0,0,450.73,163.66,40.25,0,Arun Williams,0,1,1,15,0,2,1,0,12.13,0,16.931471805599454,3.71965111278069,0,0.0,Low,0
ENT00132,Kumar Consulting Ltd,Partnership,REG822892,2005-09-02,7545,USA,Low,Manufacturing,Low,Fatima Kumar,Russian,2,1,0,0,0,0,0,0,2,1,0,0,32.19,6.96,11.31,0,Sunita Singh,0,3,1,0,0,1,1,1,20.67,0,10.49306144334055,2.510411940196362,0,0.0,Low,0
ENT00133,Mehta Trading Ltd,Private Limited,REG576394,2008-01-25,6670,Hong Kong,Medium,IT Services,Low,Carlos Sharma,Cayman,2,1,0,0,0,0,0,0,4,1,0,0,62.23,20.24,1.51,0,Rajesh Nair,0,3,1,15,0,2,1,2,18.27,0,13.047189562170502,0.9202827531436926,0,0.0,Low,0
ENT00134,Singh Ventures LLP,Partnership,REG577963,2016-09-10,3519,Japan,Low,Logistics,Low,Priya Gupta,Indian,1,1,0,0,0,0,0,0,2,1,0,0,134.52,37.16,23.04,0,Wei Nair,0,3,1,0,0,1,1,1,9.64,0,10.49306144334055,3.179719109667007,0,0.0,Low,0
ENT00135,Kumar Capital LLP,Private Limited,REG141901,2013-02-23,4814,Canada,Low,Retail,Low,Carlos Chen,UAE,2,1,0,0,0,0,0,0,2,2,0,0,60.12,17.27,8.31,0,Fatima Mehta,0,3,1,0,0,1,1,2,13.19,0,15.49306144334055,2.231089091288976,0,0.0,Low,0
ENT00136,Sharma Ventures Ltd,Sole Proprietor,REG837073,2009-02-02,6296,USA,Low,Retail,Low,Carlos Al-Farsi,Nigerian,1,1,0,0,0,0,0,0,2,1,0,0,78.85,13.58,38.11,0,Priya Mehta,0,2,1,0,0,1,1,4,17.25,0,10.49306144334055,3.666378188767423,0,0.0,Low,0
ENT00137,Nair Consulting LLP,Private Limited,REG844402,2016-07-12,3579,Germany,Low,Logistics,Low,Ananya Chen,British,1,1,0,0,0,0,0,0,3,1,0,0,306.02,43.96,174.14,0,Rajesh Gupta,0,3,1,0,0,1,1,2,9.81,0,11.931471805599454,5.1655856540940785,0,0.0,Low,0
ENT00138,Mehta Ventures LLP,Trust,REG823699,2023-02-02,1183,Canada,Low,Pawnbroking,Medium,Deepika Chen,British,1,1,0,0,0,0,0,0,1,1,0,0,485.65,154.01,23.62,0,Mohammed Reddy,0,3,1,12,0,1,2,5,3.24,0,8.465735902799727,3.2035591207563074,0,0.0,Low,0
ENT00139,Patel Consulting Ltd,Public Limited,REG997960,2013-06-28,4689,Singapore,Medium,Money Services,Medium,Priya Gupta,Indian,2,1,0,0,0,0,0,0,1,1,0,0,372.41,43.16,242.93,0,Wei Reddy,0,3,1,27,0,2,2,3,12.85,0,8.465735902799727,5.496881298887856,0,0.0,Low,0
ENT00140,Mehta Enterprises Ltd,Private Limited,REG208369,2012-11-19,4910,USA,Low,IT Services,Low,Arun Mehta,American,1,1,0,0,0,0,0,0,4,2,0,0,446.0,107.67,122.99,0,Arun Mehta,0,3,1,0,0,1,1,2,13.45,0,18.0471895621705,4.820200917191751,0,0.0,Low,0
ENT00141,Reddy Capital Ltd,LLP,REG427906,2019-01-11,2666,Australia,Low,Retail,Low,Carlos Mehta,UAE,2,1,0,0,0,0,0,0,0,2,0,0,235.57,53.81,74.14,0,Sarah Reddy,0,3,1,0,0,1,1,0,7.3,0,10.0,4.319353040145823,0,0.0,Low,0
ENT00142,Mehta Solutions Ltd,Sole Proprietor,REG302215,2009-05-22,6187,Canada,Low,Retail,Low,Wei Chen,UAE,1,1,0,0,0,0,0,0,0,2,0,0,472.77,66.87,272.16,0,Priya Mehta,0,2,1,0,0,1,1,4,16.95,0,10.0,5.610057704092888,0,0.0,Low,0
ENT00143,Nair Consulting LLP,Private Limited,REG110832,2016-10-02,3497,Vanuatu,High,Cryptocurrency,High,Sarah Chen,UAE,5,0,0,0,1,1,1,0,11,6,0,0,3.65,1.12,0.29,0,John Nair,1,19,1,100,1,0,0,2,9.58,40,72.42453324894001,0.25464221837358075,3,100.0,High,1
ENT00144,Chen Enterprises LLP,Private Limited,REG482491,2010-09-07,5714,Vanuatu,High,Retail,Low,Sarah Mehta,Russian,4,1,0,0,0,0,0,0,11,4,0,0,149.61,44.58,15.87,0,Arun Patel,0,1,0,45,1,0,1,2,15.65,0,32.42453324894,2.825536896557877,1,100.0,High,1
ENT00145,Patel Capital Ltd,Trust,REG418032,2021-05-09,1817,Canada,Low,Education,Low,Wei Sharma,American,1,1,0,0,0,0,0,0,1,2,0,0,197.03,78.55,38.62,0,Priya Kumar,0,1,1,0,0,1,1,5,4.98,0,13.465735902799727,3.6793340412704048,0,0.0,Low,0
ENT00146,Gupta Trading Ltd,Trust,REG990250,2020-01-01,2311,Canada,Low,Healthcare,Low,Sarah Mehta,Russian,1,1,0,0,0,0,0,0,0,2,0,0,185.48,32.72,87.32,0,John Iyer,0,2,1,0,0,1,1,5,6.33,0,10.0,4.480966582528785,0,0.0,Low,0
ENT00147,Singh Trading LLP,Public Limited,REG948189,2021-07-15,1750,UK,Low,IT Services,Low,Wei Iyer,British,2,1,0,0,0,0,0,0,3,2,0,0,184.55,66.41,14.68,0,Sunita Gupta,0,2,1,0,0,1,1,3,4.79,0,16.931471805599454,2.7523860149222616,0,0.0,Low,0
ENT00148,Nair Solutions Ltd,Partnership,REG619542,2015-02-25,4082,Cayman Islands,High,Logistics,Low,Fatima Kumar,Russian,4,0,0,1,1,1,1,0,17,5,1,12,3.1,0.88,0.46,0,Sarah Nair,0,1,1,100,1,0,1,1,11.18,70,69.45185878948082,0.3784364357202451,3,100.0,High,1
ENT00149,Iyer Solutions LLP,Trust,REG279673,2018-01-15,3027,UK,Low,Education,Low,Carlos Singh,Indian,2,1,0,0,0,0,0,0,4,1,0,0,315.78,77.57,83.07,0,Wei Reddy,0,3,1,0,0,1,1,5,8.29,0,13.047189562170502,4.431649785147205,0,0.0,Low,0
ENT00150,Patel Group Ltd,Private Limited,REG199900,2005-08-02,7576,Japan,Low,Retail,Low,Rajesh Reddy,Nigerian,2,1,0,0,0,0,0,0,1,2,0,0,90.12,26.37,11.01,0,Ananya Gupta,0,2,1,0,0,1,1,2,20.76,0,13.465735902799727,2.485739636091892,0,0.0,Low,0
ENT00151,Sharma Enterprises Ltd,Public Limited,REG510175,2013-01-05,4863,British Virgin Islands,High,Gambling,High,Priya Mehta,Cayman,6,0,1,0,0,0,1,1,6,3,0,0,42.73,10.74,10.51,0,Priya Singh,0,3,0,100,1,0,0,3,13.32,70,79.72955074527657,2.4432162227337915,3,100.0,High,1
ENT00152,Singh Enterprises LLP,Sole Proprietor,REG458899,2010-06-24,5789,Canada,Low,Real Estate,Medium,Ananya Singh,Nigerian,1,1,0,0,0,0,0,0,1,1,0,0,44.79,12.27,7.98,0,Wei Al-Farsi,0,2,1,12,0,1,2,4,15.86,0,8.465735902799727,2.194999882314108,0,0.0,Low,0
ENT00153,Williams Enterprises LLP,Trust,REG513387,2005-12-30,7426,Canada,Low,Logistics,Low,Mohammed Kumar,UAE,2,1,0,0,0,0,0,0,3,1,0,0,317.73,49.5,169.23,0,Arun Chen,0,3,1,0,0,1,1,5,20.35,0,11.931471805599454,5.137150463826479,0,0.0,Low,0
ENT00154,Al-Farsi Holdings Ltd,Sole Proprietor,REG483677,2010-09-17,5704,Germany,Low,IT Services,Low,Priya Gupta,Nigerian,1,1,0,0,0,0,0,0,3,2,0,0,159.04,57.33,12.95,0,John Nair,0,1,1,0,0,1,1,4,15.63,0,16.931471805599454,2.6354795082673745,0,0.0,Low,0
ENT00155,Iyer Solutions Ltd,Sole Proprietor,REG414589,2021-12-02,1610,British Virgin Islands,High,Manufacturing,Low,Wei Williams,Russian,4,1,0,0,0,0,0,1,16,5,0,0,1.04,0.36,0.04,0,Arun Chen,0,2,0,60,1,0,1,4,4.41,0,64.16606672028108,0.039220713153281295,2,100.0,High,1
ENT00156,Sharma Group LLP,LLP,REG118767,2017-10-05,3129,Germany,Low,Education,Low,John Al-Farsi,UAE,1,1,0,0,0,0,0,0,1,2,0,0,115.13,26.65,35.18,0,Mohammed Kumar,0,1,1,0,0,1,1,0,8.57,0,13.465735902799727,3.588506479967149,0,0.0,Low,0
ENT00157,Williams Trading Ltd,Private Limited,REG323811,2008-09-21,6430,India,Low,Arms & Defense,High,Mohammed Reddy,Russian,5,0,0,0,1,1,1,1,19,3,0,0,148.94,54.89,15.73,0,Deepika Al-Farsi,0,1,0,100,1,1,0,2,17.62,40,84.97866136776996,2.8172035149987327,4,100.0,High,1
ENT00158,Singh Enterprises LLP,Public Limited,REG621700,2013-10-03,4592,Panama,High,Retail,Low,Ananya Nair,British,6,1,1,0,0,0,0,1,9,4,1,5,25.33,4.25,12.58,0,Priya Mehta,0,1,1,80,1,0,1,3,12.58,30,56.51292546497023,2.60859812213055,2,100.0,High,1
ENT00159,Williams Consulting Ltd,Private Limited,REG636623,2023-05-21,1075,Canada,Low,Healthcare,Low,Mohammed Al-Farsi,Cayman,2,1,0,0,0,0,0,0,1,2,0,0,279.88,89.77,10.57,0,Sarah Al-Farsi,0,3,1,0,0,1,1,2,2.95,0,13.465735902799727,2.448415541205585,0,0.0,Low,0
ENT00160,Iyer Capital LLP,Partnership,REG242339,2018-07-10,2851,Singapore,Medium,Import/Export,Medium,Deepika Sharma,Indian,2,1,0,0,0,0,0,0,2,2,0,0,230.67,87.43,31.62,0,John Singh,0,1,1,27,0,2,2,1,7.81,0,15.49306144334055,3.4849255971928677,0,0.0,Low,0
ENT00161,Nair Trading LLP,Sole Proprietor,REG540873,2013-02-02,4835,Vanuatu,High,IT Services,Low,Ananya Reddy,Indian,5,0,0,0,0,0,0,0,14,5,1,10,4.43,0.54,2.81,0,John Sharma,0,3,1,65,1,0,1,4,13.25,40,38.54025100551105,1.3376291891386096,1,100.0,High,1
ENT00162,Reddy Group Ltd,Partnership,REG163263,2009-04-22,6217,Germany,Low,Retail,Low,Arun Al-Farsi,Cayman,2,1,0,0,0,0,0,0,2,2,0,0,172.9,36.13,64.51,0,Carlos Reddy,0,3,1,0,0,1,1,1,17.03,0,15.49306144334055,4.182202802743785,0,0.0,Low,0
ENT00163,Chen Trading LLP,Partnership,REG422698,2013-08-04,4652,Singapore,Medium,Education,Low,Arun Patel,Indian,2,1,0,0,0,0,0,0,0,2,0,0,343.3,104.03,31.21,0,Priya Singh,0,3,1,15,0,2,1,1,12.75,0,10.0,3.4722769633431074,0,0.0,Low,0
ENT00164,Sharma Solutions LLP,Private Limited,REG339734,2008-04-14,6590,Germany,Low,IT Services,Low,John Iyer,Indian,1,1,0,0,0,0,0,0,2,2,0,0,268.59,87.71,5.46,0,Priya Singh,0,1,1,0,0,1,1,2,18.05,0,15.49306144334055,1.8656293177945105,0,0.0,Low,0
ENT00165,Patel Holdings LLP,Public Limited,REG557863,2015-07-27,3930,Germany,Low,Manufacturing,Low,Sarah Iyer,Cayman,1,1,0,0,0,0,0,0,4,1,0,0,250.07,73.71,28.94,0,Ananya Nair,0,3,1,0,0,1,1,3,10.77,0,13.047189562170502,3.3991953789914824,0,0.0,Low,0
ENT00166,Singh Capital LLP,Sole Proprietor,REG365302,2011-10-17,5309,UK,Low,Healthcare,Low,John Nair,British,2,1,0,0,0,0,0,0,0,2,0,0,297.35,31.21,203.72,0,Arun Singh,0,2,1,0,0,1,1,4,14.55,0,10.0,5.321643191851534,0,0.0,Low,0
